Index,Lat,Lon,Alt (MSL),Alt (HAE),jamind,SVs Used,Fix type (GPS) valid,Fix type (GPS),UTC,GPS time,noise (GPS),DGPS,HDOP,PDOP
9022,53.10314600,49.98947517,1099.100,1092.700,10.6,8,Yes,3D,00:26:49.000 02/03/2026,2404:174427.000,56,No,6.1,6.2
9023,53.10303900,49.98937950,1052.200,1045.800,11.0,9,Yes,3D,00:26:50.000 02/03/2026,2404:174428.000,56,No,0.9,1.8
9024,,,,,10.6,0,No,,00:26:51.000 02/03/2026,2404:174429.000,56,No,100.0,100.0
9025,53.10275317,49.98874367,1054.400,1048.000,10.6,9,Yes,3D,00:26:52.000 02/03/2026,2404:174430.000,56,No,1.1,2.4
9026,,,,,11.0,0,No,,00:26:53.000 02/03/2026,2404:174431.000,56,No,100.0,100.0
9027,53.10248750,49.98814817,1035.600,1029.200,10.6,10,Yes,3D,00:26:54.000 02/03/2026,2404:174432.000,56,No,0.9,1.8
9028,,,,,10.6,0,No,,00:26:55.000 02/03/2026,2404:174433.000,56,No,100.0,100.0
9029,53.10221100,49.98743333,1040.500,1034.100,10.2,9,Yes,3D,00:26:56.000 02/03/2026,2404:174434.000,56,No,3.1,12.3
9030,,,,,11.0,0,No,,00:26:57.000 02/03/2026,2404:174435.000,56,No,100.0,100.0
9031,53.10196633,49.98688050,1015.200,1008.800,11.4,9,Yes,3D,00:26:58.000 02/03/2026,2404:174436.000,56,No,0.9,1.7
9032,,,,,10.6,0,No,,00:26:59.000 02/03/2026,2404:174437.000,56,No,100.0,100.0
9033,53.10171850,49.98626167,997.700,991.300,10.6,9,Yes,3D,00:27:00.000 02/03/2026,2404:174438.000,56,No,0.9,1.7
9034,,,,,11.0,0,No,,00:27:01.000 02/03/2026,2404:174439.000,56,No,100.0,100.0
9035,53.10147483,49.98554950,992.200,985.800,11.0,9,Yes,3D,00:27:02.000 02/03/2026,2404:174440.000,56,No,0.9,1.8
9036,,,,,10.6,0,No,,00:27:03.000 02/03/2026,2404:174441.000,56,No,100.0,100.0
9037,53.10123750,49.98481900,989.000,982.600,10.6,9,Yes,3D,00:27:04.000 02/03/2026,2404:174442.000,56,No,0.9,1.8
9038,53.10116367,49.98456133,979.700,973.300,11.0,9,Yes,3D,00:27:05.000 02/03/2026,2404:174443.000,56,No,3.1,3.3
9039,53.10102067,49.98412350,982.200,975.800,10.2,9,Yes,3D,00:27:06.000 02/03/2026,2404:174444.000,56,No,1.4,4.1
9040,,,,,9.8,9,No,,00:27:07.000 02/03/2026,2404:174445.000,56,No,16.4,26.1
9041,53.10082617,49.98346650,971.400,965.000,11.4,9,Yes,3D,00:27:08.000 02/03/2026,2404:174446.000,56,No,1.0,1.8
9042,53.10075767,49.98316783,967.500,961.100,10.6,9,Yes,3D,00:27:09.000 02/03/2026,2404:174447.000,56,No,12.7,20.3
9043,53.10064700,49.98278000,967.800,961.400,10.2,9,Yes,3D,00:27:10.000 02/03/2026,2404:174448.000,56,No,0.9,1.7
9044,53.10057683,49.98246767,961.400,955.000,10.6,9,Yes,3D,00:27:11.000 02/03/2026,2404:174449.000,56,No,5.4,8.3
9045,53.10046933,49.98205467,962.700,956.300,10.2,9,Yes,3D,00:27:12.000 02/03/2026,2404:174450.000,56,No,0.9,1.7
9046,53.10036517,49.98171867,962.200,955.800,10.6,9,Yes,3D,00:27:13.000 02/03/2026,2404:174451.000,56,No,1.7,2.4
9047,53.10028033,49.98128300,963.400,957.000,11.4,9,Yes,3D,00:27:14.000 02/03/2026,2404:174452.000,56,No,1.1,2.0
9048,53.10019433,49.98092200,963.000,956.600,11.4,9,Yes,3D,00:27:15.000 02/03/2026,2404:174453.000,56,No,1.7,2.4
9049,53.10008917,49.98048250,968.100,961.700,10.2,9,Yes,3D,00:27:16.000 02/03/2026,2404:174454.000,56,No,0.9,1.7
9050,53.10000717,49.98006983,972.400,966.000,11.0,9,Yes,3D,00:27:17.000 02/03/2026,2404:174455.000,56,No,1.2,1.9
9051,53.09991167,49.97964317,976.700,970.300,11.4,9,Yes,3D,00:27:18.000 02/03/2026,2404:174456.000,56,No,1.0,2.0
9052,53.09981783,49.97917667,982.800,976.400,11.0,9,Yes,3D,00:27:19.000 02/03/2026,2404:174457.000,57,No,0.9,1.8
9053,53.09974083,49.97873667,987.400,981.000,10.2,9,Yes,3D,00:27:20.000 02/03/2026,2404:174458.000,57,No,1.0,1.9
9054,53.09966067,49.97831033,990.100,983.700,10.6,9,Yes,3D,00:27:21.000 02/03/2026,2404:174459.000,57,No,1.0,1.8
9055,53.09958883,49.97786633,993.700,987.300,11.4,9,Yes,3D,00:27:22.000 02/03/2026,2404:174460.000,57,No,0.9,1.7
9056,53.09952167,49.97742867,996.100,989.700,11.0,9,Yes,3D,00:27:23.000 02/03/2026,2404:174461.000,57,No,0.9,1.7
9057,53.09945983,49.97699417,998.300,991.900,11.0,9,Yes,3D,00:27:24.000 02/03/2026,2404:174462.000,57,No,0.9,1.7
9058,53.09940917,49.97658133,999.600,993.200,11.0,9,Yes,3D,00:27:25.000 02/03/2026,2404:174463.000,57,No,0.9,1.7
9059,53.09934350,49.97616533,999.600,993.200,10.6,9,Yes,3D,00:27:26.000 02/03/2026,2404:174464.000,56,No,1.5,2.4
9060,53.09928900,49.97573433,1000.700,994.300,11.0,9,Yes,3D,00:27:27.000 02/03/2026,2404:174465.000,56,No,0.9,1.7
9061,53.09925100,49.97528800,1003.300,996.900,10.6,9,Yes,3D,00:27:28.000 02/03/2026,2404:174466.000,56,No,1.0,1.9
9062,53.09919850,49.97485233,1003.900,997.500,11.0,9,Yes,3D,00:27:29.000 02/03/2026,2404:174467.000,56,No,1.5,2.4
9063,53.09916217,49.97441150,1005.800,999.400,11.0,9,Yes,3D,00:27:30.000 02/03/2026,2404:174468.000,56,No,1.0,1.9
9064,53.09911300,49.97399100,1007.300,1000.900,10.6,9,Yes,3D,00:27:31.000 02/03/2026,2404:174469.000,56,No,4.4,7.7
9065,53.09908617,49.97355950,1009.900,1003.500,10.6,9,Yes,3D,00:27:32.000 02/03/2026,2404:174470.000,56,No,1.0,1.9
9066,53.09905383,49.97313783,1009.800,1003.400,11.0,9,Yes,3D,00:27:33.000 02/03/2026,2404:174471.000,56,No,1.5,2.4
9067,53.09904433,49.97271317,1011.400,1005.000,11.0,9,Yes,3D,00:27:34.000 02/03/2026,2404:174472.000,56,No,6.7,10.4
9068,53.09902417,49.97231367,1010.000,1003.600,10.6,9,Yes,3D,00:27:35.000 02/03/2026,2404:174473.000,56,No,1.5,2.5
9069,53.09902600,49.97191017,1012.400,1006.000,10.6,9,Yes,3D,00:27:36.000 02/03/2026,2404:174474.000,56,No,2.0,4.9
9070,53.09902150,49.97150417,1009.600,1003.200,11.4,9,Yes,3D,00:27:37.000 02/03/2026,2404:174475.000,56,No,1.7,3.0
9071,53.09903183,49.97109933,1011.600,1005.200,10.6,9,Yes,3D,00:27:38.000 02/03/2026,2404:174476.000,56,No,2.3,5.4
9072,53.09904200,49.97069133,1008.100,1001.700,11.4,9,Yes,3D,00:27:39.000 02/03/2026,2404:174477.000,56,No,2.0,3.0
9073,53.09907800,49.97027583,1009.200,1002.800,10.6,9,Yes,3D,00:27:40.000 02/03/2026,2404:174478.000,56,No,2.3,5.4
9074,53.09909750,49.96984667,1007.000,1000.600,11.0,9,Yes,3D,00:27:41.000 02/03/2026,2404:174479.000,56,No,2.6,3.4
9075,53.09914083,49.96943967,1008.300,1001.900,10.6,9,Yes,3D,00:27:42.000 02/03/2026,2404:174480.000,56,No,2.9,3.0
9076,53.09914783,49.96901583,1007.100,1000.700,11.0,9,Yes,3D,00:27:43.000 02/03/2026,2404:174481.000,56,No,2.6,3.4
9077,53.09919633,49.96861867,1008.400,1002.000,10.6,9,Yes,3D,00:27:44.000 02/03/2026,2404:174482.000,56,No,2.9,3.0
9078,53.09920600,49.96819533,1007.000,1000.600,10.2,9,Yes,3D,00:27:45.000 02/03/2026,2404:174483.000,56,No,2.6,3.4
9079,53.09925917,49.96779933,1008.100,1001.700,11.8,9,Yes,3D,00:27:46.000 02/03/2026,2404:174484.000,56,No,2.9,3.0
9080,53.09928600,49.96735783,1005.200,998.800,10.2,9,Yes,3D,00:27:47.000 02/03/2026,2404:174485.000,56,No,2.9,3.0
9081,53.09934217,49.96697117,1006.200,999.800,11.0,9,Yes,3D,00:27:48.000 02/03/2026,2404:174486.000,57,No,2.9,3.0
9082,53.09937467,49.96652750,1003.200,996.800,10.6,9,Yes,3D,00:27:49.000 02/03/2026,2404:174487.000,57,No,2.9,3.0
9083,53.09946467,49.96608467,1006.900,1000.500,10.6,9,Yes,3D,00:27:50.000 02/03/2026,2404:174488.000,56,No,2.0,3.9
9084,,,,,10.6,0,No,,00:27:51.000 02/03/2026,2404:174489.000,56,No,100.0,100.0
9085,53.09959200,49.96524017,1009.600,1003.200,11.4,9,Yes,3D,00:27:52.000 02/03/2026,2404:174490.000,56,No,1.0,2.1
9086,53.09965017,49.96474633,1013.200,1006.800,10.6,9,Yes,3D,00:27:53.000 02/03/2026,2404:174491.000,56,No,1.9,3.7
9087,53.09969000,49.96438050,1016.200,1009.800,11.0,9,Yes,3D,00:27:54.000 02/03/2026,2404:174492.000,56,No,1.1,2.3
9088,53.09972100,49.96399283,1012.900,1006.500,11.4,9,Yes,3D,00:27:55.000 02/03/2026,2404:174493.000,56,No,1.0,1.8
9089,53.09980117,49.96354833,1014.900,1008.500,11.0,9,Yes,3D,00:27:56.000 02/03/2026,2404:174494.000,57,No,2.7,2.9
9090,53.09987833,49.96307900,1020.900,1014.500,11.4,9,Yes,3D,00:27:57.000 02/03/2026,2404:174495.000,56,No,2.0,3.9
9091,53.09996333,49.96264800,1022.500,1016.100,11.0,9,Yes,3D,00:27:58.000 02/03/2026,2404:174496.000,56,No,3.4,3.5
9092,53.10003367,49.96221150,1027.300,1020.900,11.4,7,Yes,3D,00:27:59.000 02/03/2026,2404:174497.000,56,No,1.2,3.2
9093,53.10011433,49.96178100,1029.300,1022.900,10.6,9,Yes,3D,00:28:00.000 02/03/2026,2404:174498.000,56,No,2.5,2.6
9094,53.10019517,49.96137333,1031.200,1024.800,11.8,8,Yes,3D,00:28:01.000 02/03/2026,2404:174499.000,56,No,1.0,2.1
9095,53.10027933,49.96097250,1033.000,1026.600,10.6,10,Yes,3D,00:28:02.000 02/03/2026,2404:174500.000,56,No,3.9,6.7
9096,53.10035433,49.96058983,1033.600,1027.200,10.6,9,Yes,3D,00:28:03.000 02/03/2026,2404:174501.000,56,No,0.9,2.1
9097,53.10044067,49.96020017,1035.400,1029.100,11.0,10,Yes,3D,00:28:04.000 02/03/2026,2404:174502.000,56,No,3.9,6.7
9098,53.10052200,49.95981250,1037.000,1030.700,10.2,9,Yes,3D,00:28:05.000 02/03/2026,2404:174503.000,56,No,1.0,2.8
9099,53.10061317,49.95941600,1039.000,1032.700,11.0,9,Yes,3D,00:28:06.000 02/03/2026,2404:174504.000,56,No,2.3,2.5
9100,53.10068833,49.95905283,1028.100,1021.800,10.2,9,Yes,3D,00:28:07.000 02/03/2026,2404:174505.000,56,No,1.0,1.9
9101,53.10078667,49.95866650,1030.200,1023.900,10.2,9,Yes,3D,00:28:08.000 02/03/2026,2404:174506.000,57,No,3.9,6.7
9102,53.10088533,49.95829200,1030.300,1024.000,10.6,9,Yes,3D,00:28:09.000 02/03/2026,2404:174507.000,57,No,1.1,2.6
9103,,,,,10.2,0,No,,00:28:10.000 02/03/2026,2404:174508.000,57,No,100.0,100.0
9104,53.10105450,49.95762317,1017.700,1011.400,10.6,9,Yes,3D,00:28:11.000 02/03/2026,2404:174509.000,57,No,1.1,2.2
9105,53.10116700,49.95723033,1019.200,1012.900,10.6,9,Yes,3D,00:28:12.000 02/03/2026,2404:174510.000,57,No,8.5,14.0
9106,53.10124800,49.95686700,1012.500,1006.200,10.6,8,Yes,3D,00:28:13.000 02/03/2026,2404:174511.000,57,No,0.9,1.7
9107,53.10134433,49.95650583,1013.000,1006.700,10.2,9,Yes,3D,00:28:14.000 02/03/2026,2404:174512.000,57,No,6.0,6.1
9108,53.10144117,49.95617133,1003.800,997.500,11.0,9,Yes,3D,00:28:15.000 02/03/2026,2404:174513.000,56,No,0.9,1.7
9109,53.10155250,49.95579100,1006.100,999.800,11.0,9,Yes,3D,00:28:16.000 02/03/2026,2404:174514.000,56,No,3.9,6.6
9110,53.10167000,49.95543917,999.800,993.500,10.6,9,Yes,3D,00:28:17.000 02/03/2026,2404:174515.000,56,No,0.9,1.7
9111,53.10179617,49.95510733,990.200,983.900,11.0,9,Yes,3D,00:28:18.000 02/03/2026,2404:174516.000,56,No,1.1,2.1
9112,53.10191217,49.95476433,990.600,984.300,10.6,9,Yes,3D,00:28:19.000 02/03/2026,2404:174517.000,56,No,6.0,6.1
9113,53.10200933,49.95439583,980.900,974.600,10.2,9,Yes,3D,00:28:20.000 02/03/2026,2404:174518.000,56,No,1.3,2.4
9114,,,,,11.8,0,No,,00:28:21.000 02/03/2026,2404:174519.000,56,No,100.0,100.0
9115,53.10225250,49.95365950,970.600,964.300,10.6,9,Yes,3D,00:28:22.000 02/03/2026,2404:174520.000,56,No,1.6,3.3
9116,,,,,11.4,0,No,,00:28:23.000 02/03/2026,2404:174521.000,56,No,100.0,100.0
9117,53.10251133,49.95292167,959.800,953.500,10.6,9,Yes,3D,00:28:24.000 02/03/2026,2404:174522.000,56,No,7.7,15.2
9118,,,,,10.2,0,No,,00:28:25.000 02/03/2026,2404:174523.000,56,No,100.0,100.0
9119,53.10278550,49.95218083,949.300,943.000,11.0,9,Yes,3D,00:28:26.000 02/03/2026,2404:174524.000,56,No,1.5,2.9
9120,53.10295333,49.95182417,952.800,946.500,10.6,8,Yes,3D,00:28:27.000 02/03/2026,2404:174525.000,56,No,2.3,2.5
9121,53.10308217,49.95145550,944.000,937.700,10.6,9,Yes,3D,00:28:28.000 02/03/2026,2404:174526.000,56,No,1.0,2.0
9122,53.10320950,49.95108433,948.500,942.200,11.8,9,Yes,3D,00:28:29.000 02/03/2026,2404:174527.000,56,No,1.0,2.4
9123,53.10338917,49.95078250,941.500,935.200,10.6,9,Yes,3D,00:28:30.000 02/03/2026,2404:174528.000,56,No,1.1,1.9
9124,53.10355150,49.95042900,946.200,939.900,11.0,9,Yes,3D,00:28:31.000 02/03/2026,2404:174529.000,56,No,1.1,2.4
9125,53.10370450,49.95007100,938.000,931.700,10.2,8,Yes,3D,00:28:32.000 02/03/2026,2404:174530.000,56,No,1.5,2.4
9126,53.10388900,49.94971350,941.800,935.500,11.0,8,Yes,3D,00:28:33.000 02/03/2026,2404:174531.000,56,No,2.0,4.4
9127,53.10409100,49.94937517,936.200,929.900,11.0,10,Yes,3D,00:28:34.000 02/03/2026,2404:174532.000,56,No,1.3,2.3
9128,53.10421083,49.94905033,938.200,931.900,10.6,8,Yes,3D,00:28:35.000 02/03/2026,2404:174533.000,56,No,4.3,7.6
9129,53.10441483,49.94874500,933.400,927.100,10.2,10,Yes,3D,00:28:36.000 02/03/2026,2404:174534.000,56,No,1.0,1.8
9130,53.10458850,49.94840600,940.400,934.100,11.0,9,Yes,3D,00:28:37.000 02/03/2026,2404:174535.000,56,No,1.0,2.3
9131,53.10477833,49.94807000,935.500,929.200,11.0,10,Yes,3D,00:28:38.000 02/03/2026,2404:174536.000,56,No,1.2,2.3
9132,53.10494467,49.94776917,931.700,925.400,10.6,9,Yes,3D,00:28:39.000 02/03/2026,2404:174537.000,56,No,1.0,1.8
9133,53.10514817,49.94747000,936.100,929.800,10.6,9,Yes,3D,00:28:40.000 02/03/2026,2404:174538.000,56,No,0.9,2.1
9134,53.10532033,49.94718783,936.500,930.200,10.6,9,Yes,3D,00:28:41.000 02/03/2026,2404:174539.000,56,No,1.0,1.8
9135,53.10551633,49.94692767,930.600,924.300,10.6,9,Yes,3D,00:28:42.000 02/03/2026,2404:174540.000,56,No,0.9,1.7
9136,53.10569133,49.94664617,934.600,928.300,11.4,9,Yes,3D,00:28:43.000 02/03/2026,2404:174541.000,56,No,1.5,3.3
9137,53.10588933,49.94638467,930.600,924.300,11.0,8,Yes,3D,00:28:44.000 02/03/2026,2404:174542.000,56,No,1.2,2.3
9138,53.10607983,49.94611967,924.800,918.500,11.0,9,Yes,3D,00:28:45.000 02/03/2026,2404:174543.000,56,No,1.4,2.5
9139,53.10629667,49.94584350,925.500,919.200,11.0,8,Yes,3D,00:28:46.000 02/03/2026,2404:174544.000,56,No,2.0,4.0
9140,53.10649333,49.94558083,924.100,917.800,10.6,8,Yes,3D,00:28:47.000 02/03/2026,2404:174545.000,56,No,1.1,2.0
9141,53.10670733,49.94535050,918.300,912.000,11.0,10,Yes,3D,00:28:48.000 02/03/2026,2404:174546.000,56,No,0.9,1.9
9142,53.10690500,49.94511283,924.100,917.800,10.6,9,Yes,3D,00:28:49.000 02/03/2026,2404:174547.000,56,No,1.1,3.9
9143,53.10712417,49.94488700,921.800,915.500,11.4,9,Yes,3D,00:28:50.000 02/03/2026,2404:174548.000,56,No,1.0,1.9
9144,53.10732750,49.94464283,923.800,917.500,10.6,9,Yes,3D,00:28:51.000 02/03/2026,2404:174549.000,56,No,1.8,5.0
9145,53.10754717,49.94442450,917.100,910.800,11.0,7,Yes,3D,00:28:52.000 02/03/2026,2404:174550.000,56,No,1.3,2.7
9146,53.10777117,49.94419983,919.300,913.000,10.6,9,Yes,3D,00:28:53.000 02/03/2026,2404:174551.000,56,No,1.1,2.4
9147,53.10800483,49.94400017,913.900,907.600,10.2,8,Yes,3D,00:28:54.000 02/03/2026,2404:174552.000,56,No,0.9,1.7
9148,53.10819883,49.94380583,917.200,910.900,11.0,9,Yes,3D,00:28:55.000 02/03/2026,2404:174553.000,56,No,1.1,2.4
9149,53.10844167,49.94364917,913.800,907.500,10.2,9,Yes,3D,00:28:56.000 02/03/2026,2404:174554.000,56,No,1.2,1.9
9150,53.10864583,49.94347467,918.500,912.200,11.0,9,Yes,3D,00:28:57.000 02/03/2026,2404:174555.000,56,No,1.1,2.4
9151,53.10888167,49.94329583,912.500,906.200,10.6,9,Yes,3D,00:28:58.000 02/03/2026,2404:174556.000,56,No,1.5,2.5
9152,,,,,11.4,0,No,,00:28:59.000 02/03/2026,2404:174557.000,56,No,100.0,100.0
9153,53.10926417,49.94309033,926.400,920.100,10.6,10,Yes,3D,00:29:00.000 02/03/2026,2404:174558.000,56,No,1.2,2.4
9154,53.10942550,49.94312583,942.300,936.000,11.0,9,Yes,3D,00:29:01.000 02/03/2026,2404:174559.000,56,No,1.2,2.4
9155,53.10960967,49.94314200,954.000,947.700,11.0,9,Yes,3D,00:29:02.000 02/03/2026,2404:174560.000,56,No,1.2,2.3
9156,,,,,10.6,0,No,,00:29:03.000 02/03/2026,2404:174561.000,56,No,100.0,100.0
9157,53.11013667,49.94302800,969.000,962.700,10.6,9,Yes,3D,00:29:04.000 02/03/2026,2404:174562.000,56,No,0.9,1.7
9158,,,,,11.4,0,No,,00:29:05.000 02/03/2026,2404:174563.000,56,No,100.0,100.0
9159,53.11061150,49.94265183,965.300,959.000,11.0,9,Yes,3D,00:29:06.000 02/03/2026,2404:174564.000,56,No,7.3,14.6
9160,,,,,10.6,0,No,,00:29:07.000 02/03/2026,2404:174565.000,56,No,100.0,100.0
9161,53.11109850,49.94227817,961.000,954.700,10.6,9,Yes,3D,00:29:08.000 02/03/2026,2404:174566.000,56,No,7.3,14.6
9162,,,,,11.4,0,No,,00:29:09.000 02/03/2026,2404:174567.000,56,No,100.0,100.0
9163,53.11159417,49.94191317,956.500,950.200,10.6,9,Yes,3D,00:29:10.000 02/03/2026,2404:174568.000,56,No,1.6,2.5
9164,,,,,11.0,0,No,,00:29:11.000 02/03/2026,2404:174569.000,56,No,100.0,100.0
9165,53.11209733,49.94158400,952.000,945.700,11.0,9,Yes,3D,00:29:12.000 02/03/2026,2404:174570.000,56,No,1.6,2.5
9166,,,,,10.6,0,No,,00:29:13.000 02/03/2026,2404:174571.000,56,No,100.0,100.0
9167,53.11261200,49.94126717,947.400,941.100,10.6,9,Yes,3D,00:29:14.000 02/03/2026,2404:174572.000,56,No,0.9,1.9
9168,53.11289467,49.94112200,951.900,945.600,10.6,9,Yes,3D,00:29:15.000 02/03/2026,2404:174573.000,56,No,1.3,4.2
9169,53.11311317,49.94103267,946.400,940.100,11.0,9,Yes,3D,00:29:16.000 02/03/2026,2404:174574.000,56,No,1.0,2.0
9170,53.11335150,49.94088917,951.300,945.000,10.6,9,Yes,3D,00:29:17.000 02/03/2026,2404:174575.000,56,No,1.2,4.0
9171,53.11362583,49.94079983,947.900,941.600,9.8,9,Yes,3D,00:29:18.000 02/03/2026,2404:174576.000,56,No,1.0,1.9
9172,53.11389117,49.94068033,954.400,948.100,11.0,9,Yes,3D,00:29:19.000 02/03/2026,2404:174577.000,56,No,1.2,4.0
9173,53.11413183,49.94058017,949.500,943.200,10.2,9,Yes,3D,00:29:20.000 02/03/2026,2404:174578.000,56,No,0.9,1.9
9174,53.11432883,49.94043267,954.300,948.000,11.4,9,Yes,3D,00:29:21.000 02/03/2026,2404:174579.000,56,No,1.6,4.9
9175,53.11454750,49.94034267,947.000,940.700,10.6,9,Yes,3D,00:29:22.000 02/03/2026,2404:174580.000,56,No,1.2,2.4
9176,53.11477067,49.94023017,950.700,944.400,10.2,9,Yes,3D,00:29:23.000 02/03/2026,2404:174581.000,56,No,2.4,9.7
9177,53.11502000,49.94017450,943.000,936.700,10.6,9,Yes,3D,00:29:24.000 02/03/2026,2404:174582.000,56,No,1.1,2.2
9178,53.11528200,49.94012100,942.400,936.100,11.0,9,Yes,3D,00:29:25.000 02/03/2026,2404:174583.000,56,No,1.0,2.9
9179,53.11551050,49.94009067,940.000,933.700,11.0,10,Yes,3D,00:29:26.000 02/03/2026,2404:174584.000,56,No,1.0,2.0
9180,53.11575867,49.94008850,931.600,925.300,11.4,9,Yes,3D,00:29:27.000 02/03/2026,2404:174585.000,56,No,0.9,1.9
9181,53.11599167,49.94005817,937.000,930.700,11.0,9,Yes,3D,00:29:28.000 02/03/2026,2404:174586.000,56,No,1.1,3.9
9182,53.11623733,49.94004667,931.900,925.600,11.0,9,Yes,3D,00:29:29.000 02/03/2026,2404:174587.000,56,No,1.2,2.4
9183,53.11647683,49.94001417,924.100,917.800,10.6,8,Yes,3D,00:29:30.000 02/03/2026,2404:174588.000,56,No,8.5,16.7
9184,53.11674083,49.93997917,922.800,916.500,10.6,7,Yes,3D,00:29:31.000 02/03/2026,2404:174589.000,56,No,2.0,4.1
9185,53.11698300,49.93997600,921.000,914.700,11.4,9,Yes,3D,00:29:32.000 02/03/2026,2404:174590.000,56,No,1.0,2.0
9186,53.11723550,49.94000833,914.000,907.700,11.0,9,Yes,3D,00:29:33.000 02/03/2026,2404:174591.000,56,No,0.9,1.9
9187,53.11745633,49.94003783,917.700,911.400,11.0,9,Yes,3D,00:29:34.000 02/03/2026,2404:174592.000,56,No,1.3,4.0
9188,53.11772150,49.94008167,918.400,912.100,11.0,9,Yes,3D,00:29:35.000 02/03/2026,2404:174593.000,56,No,1.0,1.9
9189,53.11796767,49.94010650,922.500,916.200,11.0,9,Yes,3D,00:29:36.000 02/03/2026,2404:174594.000,56,No,1.6,2.6
9190,53.11820283,49.94014567,922.900,916.600,11.0,8,Yes,3D,00:29:37.000 02/03/2026,2404:174595.000,56,No,1.5,2.9
9191,53.11836033,49.94045950,931.800,925.500,10.6,9,Yes,3D,00:29:38.000 02/03/2026,2404:174596.000,56,No,1.3,2.4
9192,,,,,11.4,0,No,,00:29:39.000 02/03/2026,2404:174597.000,56,No,100.0,100.0
9193,53.11883183,49.94064567,932.900,926.600,10.6,9,Yes,3D,00:29:40.000 02/03/2026,2404:174598.000,56,No,1.2,2.3
9194,53.11907583,49.94069750,933.000,926.700,11.0,8,Yes,3D,00:29:41.000 02/03/2026,2404:174599.000,56,No,1.3,2.4
9195,,,,,10.6,0,No,,00:29:42.000 02/03/2026,2404:174600.000,56,No,100.0,100.0
9196,,,,,10.6,0,No,,00:29:43.000 02/03/2026,2404:174601.000,56,No,100.0,100.0
9197,,,,,10.2,0,No,,00:29:44.000 02/03/2026,2404:174602.000,56,No,100.0,100.0
9198,,,,,11.4,0,No,,00:29:45.000 02/03/2026,2404:174603.000,56,No,100.0,100.0
9199,,,,,10.6,6,No,,00:29:46.000 02/03/2026,2404:174604.000,56,No,1.6,2.8
9200,,,,,10.6,7,No,,00:29:47.000 02/03/2026,2404:174605.000,56,No,1.4,2.4
9201,,,,,10.6,7,No,,00:29:48.000 02/03/2026,2404:174606.000,56,No,1.4,2.4
9202,,,,,10.6,7,No,,00:29:49.000 02/03/2026,2404:174607.000,56,No,1.4,2.4
9203,53.12135250,49.94153433,939.100,932.800,11.0,7,Yes,3D,00:29:50.000 02/03/2026,2404:174608.000,56,No,1.4,2.4
9204,53.12161667,49.94166767,941.700,935.400,10.2,7,Yes,3D,00:29:51.000 02/03/2026,2404:174609.000,56,No,1.4,2.4
9205,53.12187150,49.94180117,943.700,937.400,10.2,7,Yes,3D,00:29:52.000 02/03/2026,2404:174610.000,56,No,1.4,2.4
9206,53.12220067,49.94206650,944.100,937.800,10.6,7,Yes,3D,00:29:53.000 02/03/2026,2404:174611.000,56,No,1.4,2.4
9207,53.12247850,49.94223867,944.700,938.400,11.0,7,Yes,3D,00:29:54.000 02/03/2026,2404:174612.000,56,No,1.4,2.4
9208,53.12272950,49.94239050,943.100,936.800,10.6,7,Yes,3D,00:29:55.000 02/03/2026,2404:174613.000,56,No,1.4,2.4
9209,53.12295850,49.94252467,942.300,936.000,10.6,5,Yes,3D,00:29:56.060 02/03/2026,2404:174614.060,56,No,1.9,3.7
9210,53.12314250,49.94266150,944.300,938.000,11.8,8,Yes,3D,00:29:57.000 02/03/2026,2404:174615.000,56,No,1.0,1.8
9211,53.12336233,49.94280617,947.000,940.700,11.0,8,Yes,3D,00:29:58.000 02/03/2026,2404:174616.000,56,No,1.0,1.8
9212,53.12358650,49.94295567,948.700,942.400,10.6,9,Yes,3D,00:29:59.000 02/03/2026,2404:174617.000,56,No,1.0,1.8
9213,53.12384833,49.94312700,955.500,949.200,11.4,9,Yes,3D,00:30:00.000 02/03/2026,2404:174618.000,56,No,1.0,1.8
9214,53.12409383,49.94328100,969.100,962.800,10.6,9,Yes,3D,00:30:01.000 02/03/2026,2404:174619.000,56,No,1.0,1.8
9215,53.12433050,49.94344467,975.700,969.400,11.0,9,Yes,3D,00:30:02.000 02/03/2026,2404:174620.000,56,No,0.9,1.7
9216,53.12456267,49.94361517,979.700,973.400,10.6,9,Yes,3D,00:30:03.000 02/03/2026,2404:174621.000,56,No,0.9,1.7
9217,53.12478000,49.94377583,982.400,976.100,11.0,10,Yes,3D,00:30:04.000 02/03/2026,2404:174622.000,56,No,0.9,1.7
9218,53.12499750,49.94394300,984.300,978.000,11.0,9,Yes,3D,00:30:05.000 02/03/2026,2404:174623.000,56,No,0.9,1.7
9219,53.12521500,49.94411833,985.800,979.500,11.8,10,Yes,3D,00:30:06.000 02/03/2026,2404:174624.000,56,No,0.9,1.7
9220,53.12543300,49.94430233,987.100,980.800,11.0,9,Yes,3D,00:30:07.000 02/03/2026,2404:174625.000,56,No,0.9,1.7
9221,53.12565017,49.94449267,988.100,981.800,11.0,10,Yes,3D,00:30:08.000 02/03/2026,2404:174626.000,56,No,0.9,1.7
9222,53.12586700,49.94468950,988.900,982.600,11.0,9,Yes,3D,00:30:09.000 02/03/2026,2404:174627.000,56,No,0.9,1.7
9223,53.12608300,49.94489300,989.500,983.200,11.0,10,Yes,3D,00:30:10.000 02/03/2026,2404:174628.000,56,No,0.9,1.7
